src_id	verse_id	book	chapter	verse	english_text	nagamese_text
EN_NAG_01266	2TH_2_14	2 Thessalonians	2	14	[English translation for 2 Thessalonians 2:14]	Isor pora amikhan koi diya susamachar pora apuni khan ke mati loise, apuni khan Probhu Jisu Khrista laga mohima pabo nimite. ‡ 2:8 Job 4:9; Isa. 11:4. § 2:13 Eph. 1:4-5; 1 Pet. 1:1-5; Deu. 33:12. I Thessalonians 2:15 v I Thessalonians 3:5
EN_NAG_01267	2TH_2_15	2 Thessalonians	2	15	[English translation for 2 Thessalonians 2:15]	Etu nimite, bhai khan bhal pora khara thakibi, prochar kora aru amikhan laga chithi pora ki to sikhai dise, eitu khan bhal pora dhori kene thakibi.
EN_NAG_01268	2TH_2_16	2 Thessalonians	2	16	[English translation for 2 Thessalonians 2:16]	Etiya amikhan laga Probhu Jisu Khrista nijor ,aru Isor amikhan laga Baba jun amikhan ke morom korise, aru Tai laga anugrah dwara amikhanke hodai thaka mon aram aru bhal asha dise,
EN_NAG_01269	2TH_3_17	2 Thessalonians	3	17	[English translation for 2 Thessalonians 3:17]	etu pora apnikhan ke bhal kotha aru bhal kaam kori bole uthai thakibo dibi. 3 Amikhan Nimite prathana Koribi
EN_NAG_01270	2TH_3_1	2 Thessalonians	3	1	[English translation for 2 Thessalonians 3:1]	Aru bhai khan, amikhan nimite prathana koribi, titia Probhu laga kotha to sob jagate joldi punchibo aru Tai laga naam untcha hobo, jineka apnikhan logote hodai hoi ase.
EN_NAG_01271	2TH_3_2	2 Thessalonians	3	2	[English translation for 2 Thessalonians 3:2]	Biya aru paapi khan logot pora amikhan ke bachai loi lobole prathana kori dibi, kele koile biswas to sob logote nai.
EN_NAG_01272	2TH_3_3	2 Thessalonians	3	3	[English translation for 2 Thessalonians 3:3]	Kintu Probhu to hosa ase, Tai he apuni ke arubi khara kori dibo aru biya jon* pora bachai lobo.
EN_NAG_01273	2TH_3_4	2 Thessalonians	3	4	[English translation for 2 Thessalonians 3:4]	Kintu amikhan Probhu dwara apnikhan uporte pura biswas ase, apnikhan juntu kaam kori ase etu hodai kori thakibo.
EN_NAG_01274	2TH_3_5	2 Thessalonians	3	5	[English translation for 2 Thessalonians 3:5]	Aru Probhu he apuni laga mon to Isor laga morom aru Khrista laga dhorjo te apuni laga ke mon rakhi thakibo. Alsi Nimite Hoshiar Hobi * 3:3 Etu Saitan ase. I Thessalonians 3:6 vi I Thessalonians 3:15
EN_NAG_01275	2TH_3_6	2 Thessalonians	3	6	[English translation for 2 Thessalonians 3:6]	Etiya bhai khan, Probhu Jisu Khrista laga naam te apnikhan ke hukum di ase, alsi thaka aru amikhan sikhai diya namani kene thaka khan pora dur thakibi.
EN_NAG_01276	2TH_3_7	2 Thessalonians	3	7	[English translation for 2 Thessalonians 3:7]	Aru amikhan jani ase apnikhan bhi amikhan nisena koribo, kele koile jetia apnikhan majote amikhan thakise, etu homoi te amikhan alsi kora nai.
EN_NAG_01277	2TH_3_8	2 Thessalonians	3	8	[English translation for 2 Thessalonians 3:8]	Amikhan kun laga bhi poisa nadikena bhat khai diya nai. Hoilebi amikhan din rath dukh paikene kaam korise, kele koile apnikhan uporte khang dibole itcha thaka nai.
EN_NAG_01278	2TH_3_9	2 Thessalonians	3	9	[English translation for 2 Thessalonians 3:9]	Amikhan logote adhikar nathaka karone nohoi, hoilebi nije he kaam kori kene apuni khan ke buja bole korise, eneka hoile apuni khan bhi amikhan nisena koribo.
EN_NAG_01279	2TH_3_10	2 Thessalonians	3	10	[English translation for 2 Thessalonians 3:10]	Kilekoile apnikhan logote thaka somoite amikhan etu koise, “Kaam nakora manu khabo nalage.”
EN_NAG_01280	2TH_3_11	2 Thessalonians	3	11	[English translation for 2 Thessalonians 3:11]	Kilekoile amikhan huni ase ta te kunba apnikhan majote eku bhi kaam nakori kene, misa-misi kotha koi kene berai thake.
EN_NAG_01281	2TH_3_12	2 Thessalonians	3	12	[English translation for 2 Thessalonians 3:12]	Etu manu khan ke Probhu Jisu Khrista laga naam pora amikhan utsah kori ase, nijor kaam kori kene khabi.
EN_NAG_01282	2TH_3_13	2 Thessalonians	3	13	[English translation for 2 Thessalonians 3:13]	Hoilebi, bhai khan, ki bhal kaam ase etu kori bole alsi nohobi.
EN_NAG_01283	2TH_3_14	2 Thessalonians	3	14	[English translation for 2 Thessalonians 3:14]	Kintu jodi kunba manu chithi te koi diya kotha khan namanile, taike bhal pora sai thakibi aru tai logote namilibi, titia tai sorom lagibo.
EN_NAG_01284	2TH_3_15	2 Thessalonians	3	15	[English translation for 2 Thessalonians 3:15]	Kintu taike dushman nisena nabhabi bhi, hoilebi ekjon bhai nisena samjhai dibi. I Thessalonians 3:16 vii I Thessalonians 3:18 Hekh Kotha
EN_NAG_01285	2TH_3_16	2 Thessalonians	3	16	[English translation for 2 Thessalonians 3:16]	Etiya, shanti laga Probhu Tai nije apuni khan ke shanti dibi sob homoi te. Probhu apnikhan sob logote thakibi.
EN_NAG_01286	2TH_3_17	2 Thessalonians	3	17	[English translation for 2 Thessalonians 3:17]	Etu ami laga salam ase, moi Paul, moi nije hath pora likhi ase, juntu sob chithi te moi laga dagi dise. Eneka he moi likhe.
EN_NAG_01287	2TH_3_18	2 Thessalonians	3	18	[English translation for 2 Thessalonians 3:18]	Amikhan laga Probhu Jisu Khrista laga anugrah sob logote hodai thakibo dibi. viii Indian Standard Version (ISV) Nagamese The New Testament in the Naga Pidgin language of India: Indian Standard Version (ISV) Nagamese copyright © 2019 Bridge Connectivity Solutions Language: Nagamiz (Naga Pidgin) Contributor: Bridge Connectivity Solutions Pvt. Ltd. This translation is made available to you under the terms of the Creative Commons Attribution Share-Alike license 4.0. You have permission to share and redistribute this Bible translation in any format and to make reasonable revisions and adaptations of this translation, provided that: You include the above copyright and source information. If you make any changes to the text, you must indicate that you did so in a way that makes it clear that the original licensor is not necessarily endorsing your changes. If you redistribute this text, you must distribute your contributions under the same license as the original. Pictures included with Scriptures and other documents on this site are licensed just for use with those Scriptures and documents. For other uses, please contact the respective copyright owners. Note that in addition to the rules above, revising and adapting God's Word involves a great responsibility to be true to God's Word. See Revelation 22:18-19. 2023-04-14 PDF generated using Haiola and XeLaTeX on 11 Jun 2026 from source files dated 23 Apr 2023 302d590c-b57a-5734-9dcb-8a22ed7685c4
EN_NAG_01288	2TI_1_1	2 Timothy	1	1	[English translation for 2 Timothy 1:1]	Paul, Isor laga itcha pora Jisu Khrista laga ekjon apostle, jibon laga kosom juntu Jisu Khrista te ase,
EN_NAG_01289	2TI_1_2	2 Timothy	1	2	[English translation for 2 Timothy 1:2]	moi laga morom bacha, Timothy ke likhi ase: Baba Isor aru Khrista Jisu amikhan Probhu laga kripa, daya, aru shanti thakibi. Tumike Ki Kaam Dise etu Bachai Kena Rakhibi
EN_NAG_01290	2TI_1_3	2 Timothy	1	3	[English translation for 2 Timothy 1:3]	Ami Isor ke bisi dhanyavad di ase, junke moi laga baba khan laga din pora moi sewa kori ahise, sapha bhabona loi kene, jun nimite ami kaam kori ase, ami narukhi kene din raat apuni ke ami laga prathana pora monte rakhe.
EN_NAG_01291	2TI_1_4	2 Timothy	1	4	[English translation for 2 Timothy 1:4]	Ami tumi laga suku pani ke yaad kori thake, ami tumike bisi sabole mon hoi ase, titia ami laga khushi pora bhorta hobo.
EN_NAG_01292	2TI_1_5	2 Timothy	1	5	[English translation for 2 Timothy 1:5]	Tumi laga asol biswas moi yaad kori dise, juntu poila tumi laga ama Eunice aru nani Lois logot bhi thakise, aru ami pura biswas ase tumi logot bhi ase.
EN_NAG_01293	2TI_2_6	2 Timothy	2	6	[English translation for 2 Timothy 2:6]	Etu kotha nimite, ami tumike yaad kori bole di ase, moi laga hath tumi uporte rakhikena Isor ke mangi diya bordan, juntu tumi bhitor te ase, etu ke notun kori kene chola bhi*. * 1:6 1 Tim. 4:14.
EN_NAG_01294	2TI_2_2	2 Timothy	2	2	[English translation for 2 Timothy 2:2]	Timothy 1:7 ii 2 Timothy 1:15
EN_NAG_01295	2TI_2_7	2 Timothy	2	7	[English translation for 2 Timothy 2:7]	Kilekoile Isor amikhan ke bhoi laga atma diya nai, hoile bhi hokti aru morom aru bhal niyom laga atma dise.
EN_NAG_01296	2TI_2_8	2 Timothy	2	8	[English translation for 2 Timothy 2:8]	Etu nimite tumi Isor laga gawahi kori bole sorom na koribi, nohoile bhi moi nimite, jun Isor laga noukar ase. Ulta, Isor laga hokti hisab te amikhan eke logote susamachar karone Khrista nimite dukh koribo.
EN_NAG_01297	2TI_2_9	2 Timothy	2	9	[English translation for 2 Timothy 2:9]	Isor he amikhan ke bachai dise aru pobitro hobo nimite matise, amikhan laga kaam hisab te nohoi, hoile bhi Tai laga Nijor itcha aru anugraha hisab te, juntu, somoi shuru nohua age te, Khrista Jisu te Tai amikhan ke dise,
EN_NAG_01298	2TI_2_10	2 Timothy	2	10	[English translation for 2 Timothy 2:10]	juntu etiya amikhan laga Tran-Korta Jisu Khrista ulai aha te prokahit kori dise. Tai hosa pora bhi mrityu ke khotom kori dise, aru jibon aru anonto jibon ke Tai laga susamachar pora ujala te anidise.
EN_NAG_01299	2TI_2_11	2 Timothy	2	11	[English translation for 2 Timothy 2:11]	Juntu nimite amike procharok, apostle, aru hikhok hobole Isor pora basi loise.
EN_NAG_01300	2TI_2_12	2 Timothy	2	12	[English translation for 2 Timothy 2:12]	Eitu khan nimite ami bhi bisi dukh kore. Hoilebi ami sorom nakore, kele koile ami Taike jani ase junke ami biswas kore, aru ami biswas ase hekh din tak Tai juntu jimedari amike dise etu rakhibo.
EN_NAG_01301	2TI_2_13	2 Timothy	2	13	[English translation for 2 Timothy 2:13]	Ami juntu hosa kotha tumike hunai dise, bhal pora mani kene thakibi aru Jisu Khrista ke biswas koribi aru Tai laga morom te thakibi.
EN_NAG_01302	2TI_2_14	2 Timothy	2	14	[English translation for 2 Timothy 2:14]	Utu bhal kaam juntu tumi uporte jimedari dise, amikhan bhitor te thaka Pobitro Atma pora etu ke hoshiar pora bachai kene rukhibi.
EN_NAG_01303	2TI_3_15	2 Timothy	3	15	[English translation for 2 Timothy 3:15]	Etu tumi jani ase, ta te sob manu jun khan
EN_NAG_01304	2TI_3_2	2 Timothy	3	2	[English translation for 2 Timothy 3:2]	Timothy 1:16 iii 2 Timothy 2:5 Asia† desh te ase taikhan sob amike chari dise, taikhan majote Phygelus aru Hermogenes bhi ase.
EN_NAG_01305	2TI_3_16	2 Timothy	3	16	[English translation for 2 Timothy 3:16]	Probhu he Onesiphorus laga ghor uporte daya thaki bole dibi, kele koile tai amike mon khushi koridi thake aru ami koidi ghor te ase koi kene tai sorom nalage.
EN_NAG_01306	2TI_3_17	2 Timothy	3	17	[English translation for 2 Timothy 3:17]	Hoile bhi, jitia tai Rome sheher te ahise, tai amike lok nakora tak amike bisari thakise.
EN_NAG_01307	2TI_4_18	2 Timothy	4	18	[English translation for 2 Timothy 4:18]	Probhu laga dinte Probhu he taike daya pabole rasta dikhai dibi. Tumi bhal pora jani ase tai Ephesus sheher te ami nimite kiman bhal pora modot korise. 2 Jisu Khrista Laga Bhal Sipahi Ekjon
EN_NAG_01308	2TI_4_1	2 Timothy	4	1	[English translation for 2 Timothy 4:1]	Etu karone, moi laga bacha, Jisu Khrista pora aha anugraha te takot pora khara thakibi.
EN_NAG_01309	2TI_4_2	2 Timothy	4	2	[English translation for 2 Timothy 4:2]	Moi bisi manu ke koi diya kotha khan juntu tumi huni loise, etu kotha khan loi kene dharmik aru dusra ke sikhabo para manu khan ke jimedari di dibi.
EN_NAG_01310	2TI_4_3	2 Timothy	4	3	[English translation for 2 Timothy 4:3]	Dukh digdar paile bhi, amikhan logote Khrista Jisu laga ekjon bhal sipahi hoi kene thakibi.
EN_NAG_01311	2TI_4_4	2 Timothy	4	4	[English translation for 2 Timothy 4:4]	Sipahi te thaka khan kitia bhi taikhan laga pura dhyan to etu jibon laga kaam te nadiye, kintu taike kun jimedari dise, taike khushi kori bole kosis kore.
EN_NAG_01312	2TI_5_5	2 Timothy	5	5	[English translation for 2 Timothy 5:5]	Aru, ekjon pola manu jun polai, tai thik niyom te nakhilile tai inam napai.* † 1:15 Asia continent nohoi, kintu Asia Minor motlob ase. * 2:5
EN_NAG_01313	2TI_5_1	2 Timothy	5	1	[English translation for 2 Timothy 5:1]	Cor .9:24-27.
EN_NAG_01314	2TI_5_2	2 Timothy	5	2	[English translation for 2 Timothy 5:2]	Timothy 2:6 iv 2 Timothy 2:14
EN_NAG_01315	2TI_5_6	2 Timothy	5	6	[English translation for 2 Timothy 5:6]	Ekjon kheti-kora manu, jun bisi dukh kori kene bijon lagase, tai he sobse poila kheti kata laga dhaan to pabo lage.
EN_NAG_01316	2TI_5_7	2 Timothy	5	7	[English translation for 2 Timothy 5:7]	Moi ki kotha koi ase etu ke bhabibi, kele koile Probhu pora sob te bujhi bole gyaan dibo.
EN_NAG_01317	2TI_5_8	2 Timothy	5	8	[English translation for 2 Timothy 5:8]	Jisu Khrista ke yaad koribi, jun mora pora jee uthise, jun David laga bijon pora ahise, ami prochar kori thaka susamachar hisab-te
EN_NAG_01318	2TI_5_9	2 Timothy	5	9	[English translation for 2 Timothy 5:9]	juntu nimite ami iman dukh te ase, ekjon biya kaam kora manu nisena moike bandi kene ase. Hoilebi Isor laga kotha ke kitia bhi bondh kori kene rakhibole na paribo.
EN_NAG_01319	2TI_5_10	2 Timothy	5	10	[English translation for 2 Timothy 5:10]	Etu karone,Isor laga basi luwa manu khan nimite moi dhorjo kori kene thake, titia taikhan bhi poritran juntu Jisu Khrista te ase, aru anonto mohima thaka to pabo.
EN_NAG_01320	2TI_5_11	2 Timothy	5	11	[English translation for 2 Timothy 5:11]	Etu kotha khan hosa ase: “Kitia amikhan Khrista logote morise, amikhan bhi tai logote jinda thakibo.
EN_NAG_01321	2TI_5_12	2 Timothy	5	12	[English translation for 2 Timothy 5:12]	Kitia amikhan dhorjo thakibo, amikhan bhi Tai logote raj koribo. Jodi amikhan Taike chari dise koile, Tai bhi amikhan ke chari dibo.
EN_NAG_01322	2TI_5_13	2 Timothy	5	13	[English translation for 2 Timothy 5:13]	Jodi amikhan hosa pora nathakile bhi, Khrista to pura mon dikene amikhan logote thake, Kilekoile Tai nijorke misa bona bole napare.” Isor Pora Basi Luwa Sewak
EN_NAG_01323	2TI_6_14	2 Timothy	6	14	[English translation for 2 Timothy 6:14]	Hodai etu kotha khan taikhan ke yaad koridi thakibi, aru Isor kotha loi kene jhagara kori bole nadibi, etu pora eku bhal nahe, ulta etu huni kene manu biya hoi jabo.
EN_NAG_01324	2TI_6_2	2 Timothy	6	2	[English translation for 2 Timothy 6:2]	Timothy 2:15 v 2 Timothy 2:22
EN_NAG_01325	2TI_6_15	2 Timothy	6	15	[English translation for 2 Timothy 6:15]	Isor pora tumike bhal ase kobo nimite, aru kaam kori bole sorom nathaka ekjon hobole para tak kosis koribi, aru hosa kotha loi kene hikai dibi.
EN_NAG_01326	2TI_6_16	2 Timothy	6	16	[English translation for 2 Timothy 6:16]	Hoile bhi jun khan Isor laga kotha nohoi kene misa-misi kotha kore eitu khan pora dur thakibi, kele koile taikhan pora aru bhi biya rasta te loijabo.
EN_NAG_01327	2TI_6_17	2 Timothy	6	17	[English translation for 2 Timothy 6:17]	Taikhan laga kotha to ekta ghao nisena sob jagate ulai jai, eitu khan majote Hymenaeus aru Philetus† bhi ase,
EN_NAG_01328	2TI_6_18	2 Timothy	6	18	[English translation for 2 Timothy 6:18]	jun khan hosa kotha pora polai jaise. Taikhan pora punoruthan din to poila pora jai jaise, aru eneka koi kene dusra laga biswas ke khotom koridi ase.
EN_NAG_01329	2TI_6_19	2 Timothy	6	19	[English translation for 2 Timothy 6:19]	Hoilebi, Isor laga bhetimul to mojbut pora khara thake, aru eneka likhi kene ase: “Probhu jane jun khan Tai laga ase” aru “Jun manu Probhu laga naam te biswas kore, taikhan adharmikta thaka kaam nakoribo lage ‡.”
EN_NAG_01330	2TI_6_20	2 Timothy	6	20	[English translation for 2 Timothy 6:20]	Ekta dangor ghor te, suna aru chandi pora bana samankhan ase, hoile bhi khuri aru mati pora bona saman khan bhi ase, aru kunba saman to dangor kaam nimite cholai aru kunba saman to hodai cholai.
EN_NAG_01331	2TI_6_21	2 Timothy	6	21	[English translation for 2 Timothy 6:21]	Etu nimite jun manu nijorke biya khan pora sapha kori loise, taike bhal kaam nimite rakhibo, etu pichete tai to pobitro hobo aru tai laga malik pora taike chola bo. Aru tai to sob bhal kaam nimite taiyar thakibo.
EN_NAG_01332	2TI_7_22	2 Timothy	7	22	[English translation for 2 Timothy 7:22]	Etu nimite jawan howa laga mangso itcha thaka pora dur polabi aru dharmikta, biswas, † 2:17 Misa laga hikhok khan ase. ‡ 2:19 Nah. 1:7.
EN_NAG_01333	2TI_7_2	2 Timothy	7	2	[English translation for 2 Timothy 7:2]	Timothy 2:23 vi 2 Timothy 3:4 morom aru shanti bisari bhi aru jun pora Probhu ke sapha mon pora mate, eneka thakibi.
EN_NAG_01334	2TI_7_23	2 Timothy	7	23	[English translation for 2 Timothy 7:23]	Hoile bhi murkho aru misa-misi kotha khan pora dur thakibi, tumi jani ase etu kotha khan pora jhagara ulai.
EN_NAG_01335	2TI_7_24	2 Timothy	7	24	[English translation for 2 Timothy 7:24]	Hoile bhi ekjon Isor laga noukar to jhagara nakoribo lage, kintu sob age te nomro thakibi, aru bhal sikhai dibi, aru dhorjo koribi,
EN_NAG_01336	2TI_7_25	2 Timothy	7	25	[English translation for 2 Timothy 7:25]	jun tumi laga kotha noloi, taike nomro pora buja bhi, hobo pare Isor taikhan laga mon chui kene hosa laga gyaan te mon ghurai dibo pare,
EN_NAG_01337	2TI_8_26	2 Timothy	8	26	[English translation for 2 Timothy 8:26]	aru bhoot laga jaal pora polabole taikhan laga dimag khuli dibo pare, juntu jagate tai laga khushi nimite taikhan ke dhuri rakhi ase. 3 Hekh Dinte Isor Najanibo
EN_NAG_01338	2TI_8_1	2 Timothy	8	1	[English translation for 2 Timothy 8:1]	Kintu tumi etu janikena thakibi, hekh din punchile, bisi dukh somoi ahibole ase.
EN_NAG_01339	2TI_8_2	2 Timothy	8	2	[English translation for 2 Timothy 8:2]	Kilekoile manu khan nijorke morom koribo, poisa laga lalchi koribo, nijorke dangor bhabibo, phutani koribo, dhorom laga biya kotha kobo, baba-ama laga kotha namanibo, bhal kaam kori dile bhi dhanyavad dibo najanibo, sapha nathakibo,
EN_NAG_01340	2TI_8_3	2 Timothy	8	3	[English translation for 2 Timothy 8:3]	manu ke morom nalagibo, manu ke maph nadibo, misa kobo, nijorke biya kori bole rukhabo na paribo, bhal ke sabo na paribo,
EN_NAG_01341	2TI_9_4	2 Timothy	9	4	[English translation for 2 Timothy 9:4]	manu ke thogai dibo, nabhabi kene kaam koribo, dangor bhabona koribo, Isor pora bhi prithibi ke he bisi morom koribo.
EN_NAG_01342	2TI_9_2	2 Timothy	9	2	[English translation for 2 Timothy 9:2]	Timothy 3:5 vii 2 Timothy 3:11
EN_NAG_01343	2TI_9_5	2 Timothy	9	5	[English translation for 2 Timothy 9:5]	Taikhan Isor ke jana nisena dikha bo, hoile bhi Tai laga hokti to nolobo. Eneka manu khan pora dur thakibi.
EN_NAG_01344	2TI_9_6	2 Timothy	9	6	[English translation for 2 Timothy 9:6]	Kilekoile eitu khan majote kunba khan manu laga ghor te ghusi kene murkho mahila khan, jun khan paap pora bhorta hoi kene thake, taikhan ke thogai kene mangso laga itcha te giribole diye.
EN_NAG_01345	2TI_9_7	2 Timothy	9	7	[English translation for 2 Timothy 9:7]	Etu mahila khan hodai sikhi thake, hoile bhi taikhan kitia bhi hosa kotha to bujhi bo napare.
EN_NAG_01346	2TI_9_8	2 Timothy	9	8	[English translation for 2 Timothy 9:8]	Jineka Jannes aru Jambres* pora Moses laga kotha mana nai, etu manu khan bhi hosa kotha ke mana korise, paap pora taikhan laga dimag bandi kene ase, aru taikhan laga biswas ekdom komjur ase.
